Call Id	Agent	Date	Time	Topic	Answered (Y/N)	Resolved	Speed of answer in seconds	AvgTalkDuration	Satisfaction rating
ID4579	Joe	2021-03-22	16:06:14	Admin Support	Y	Y	67	0:06:03	4
ID4580	Stewart	2021-03-22	16:06:14	Admin Support	Y	N	58	0:03:37	4
ID4581	Stewart	2021-03-22	16:24:58	Streaming	Y	Y	20	0:06:35	2
ID4582	Jim	2021-03-22	16:24:58	Technical Support	Y	Y	115	0:04:49	1
ID4583	Stewart	2021-03-22	16:29:17	Admin Support	Y	N	35	0:03:45	4
ID4584	Becky	2021-03-22	16:29:17	Technical Support	Y	Y	36	0:02:11	4
ID4585	Greg	2021-03-22	16:49:26	Contract related	N	N			
ID4586	Greg	2021-03-22	16:49:26	Payment related	Y	Y	62	0:01:17	1
ID4587	Dan	2021-03-22	17:39:50	Admin Support	Y	Y	37	0:04:20	3
ID4588	Dan	2021-03-22	17:39:50	Payment related	N	N			
ID4589	Martha	2021-03-22	17:48:29	Technical Support	Y	Y	124	0:06:19	1
ID4590	Joe	2021-03-22	17:48:29	Admin Support	Y	Y	58	0:06:15	5
ID4591	Becky	2021-03-22	17:58:34	Admin Support	Y	Y	77	0:02:11	5
ID4592	Jim	2021-03-22	17:58:34	Technical Support	Y	Y	80	0:01:08	4
ID4593	Martha	2021-03-23	9:18:43	Payment related	Y	Y	51	0:02:25	5
ID4594	Martha	2021-03-23	9:18:43	Streaming	Y	Y	110	0:04:19	3
ID4595	Becky	2021-03-23	9:47:31	Admin Support	Y	Y	112	0:04:40	4
ID4596	Dan	2021-03-23	9:47:31	Technical Support	Y	Y	27	0:00:42	5
ID4597	Dan	2021-03-23	11:22:34	Technical Support	Y	Y	53	0:00:35	1
ID4598	Joe	2021-03-23	11:22:34	Technical Support	Y	Y	125	0:03:52	3
ID4599	Joe	2021-03-23	11:45:36	Streaming	Y	Y	13	0:02:54	1
ID4600	Joe	2021-03-23	11:45:36	Contract related	Y	Y	37	0:02:44	4
ID4601	Martha	2021-03-23	12:27:22	Streaming	Y	Y	84	0:03:46	4
ID4602	Greg	2021-03-23	12:27:22	Technical Support	N	N			
ID4603	Martha	2021-03-23	12:38:53	Streaming	N	N			
ID4604	Joe	2021-03-23	12:38:53	Admin Support	Y	Y	123	0:03:06	3
ID4605	Martha	2021-03-23	13:03:22	Streaming	Y	N	51	0:05:31	3
ID4606	Greg	2021-03-23	13:03:22	Admin Support	Y	Y	69	0:04:47	1
ID4607	Dan	2021-03-23	13:52:19	Streaming	Y	Y	80	0:03:00	1
ID4608	Greg	2021-03-23	13:52:19	Payment related	Y	Y	111	0:04:05	5
ID4609	Diane	2021-03-23	14:05:17	Admin Support	Y	Y	26	0:05:58	4
ID4610	Dan	2021-03-23	14:05:17	Admin Support	Y	Y	29	0:02:43	1
ID4611	Martha	2021-03-23	14:26:53	Streaming	N	N			
ID4612	Becky	2021-03-23	14:26:53	Technical Support	Y	Y	43	0:01:32	4
ID4613	Diane	2021-03-23	15:21:36	Technical Support	Y	Y	58	0:04:56	3
ID4614	Jim	2021-03-23	15:21:36	Admin Support	Y	Y	27	0:06:28	2
ID4615	Diane	2021-03-23	15:27:22	Admin Support	Y	Y	39	0:01:55	4
ID4616	Joe	2021-03-23	15:27:22	Payment related	Y	Y	83	0:02:03	4
ID4617	Jim	2021-03-23	15:33:07	Contract related	Y	Y	22	0:04:16	4
ID4618	Jim	2021-03-23	15:33:07	Contract related	Y	Y	56	0:02:07	5
ID4619	Martha	2021-03-23	16:20:38	Streaming	Y	Y	98	0:04:10	2
ID4620	Diane	2021-03-23	16:20:38	Streaming	N	N			
ID4621	Greg	2021-03-23	16:24:58	Streaming	Y	Y	101	0:01:15	5
ID4622	Greg	2021-03-23	16:24:58	Streaming	N	N			
ID4623	Dan	2021-03-23	16:33:36	Technical Support	Y	Y	93	0:00:36	4
ID4624	Dan	2021-03-23	16:33:36	Payment related	Y	Y	24	0:02:57	4
ID4625	Diane	2021-03-23	16:39:22	Admin Support	Y	Y	58	0:05:05	4
ID4626	Greg	2021-03-23	16:39:22	Payment related	Y	Y	124	0:01:49	4
ID4627	Dan	2021-03-23	16:39:22	Payment related	Y	N	50	0:04:42	2
ID4628	Martha	2021-03-23	16:39:22	Payment related	Y	Y	74	0:05:20	3
ID4629	Joe	2021-03-23	16:48:00	Admin Support	Y	Y	62	0:00:45	4
ID4630	Joe	2021-03-23	16:48:00	Payment related	N	N			
ID4631	Becky	2021-03-23	17:21:07	Payment related	Y	Y	19	0:03:48	3
ID4632	Dan	2021-03-23	17:21:07	Admin Support	Y	Y	65	0:05:20	3
ID4633	Dan	2021-03-23	17:32:38	Contract related	Y	Y	30	0:03:00	3
ID4634	Stewart	2021-03-23	17:32:38	Admin Support	Y	Y	77	0:00:42	4
ID4635	Joe	2021-03-23	17:39:50	Payment related	N	N			
ID4636	Martha	2021-03-23	17:39:50	Payment related	Y	N	98	0:02:44	5
ID4637	Stewart	2021-03-23	17:54:14	Admin Support	Y	Y	70	0:04:41	1
ID4638	Joe	2021-03-23	17:54:14	Contract related	Y	Y	58	0:02:25	3
ID4639	Dan	2021-03-24	9:00:00	Technical Support	Y	Y	21	0:02:34	3
ID4640	Dan	2021-03-24	9:00:00	Payment related	Y	Y	61	0:05:47	5
ID4641	Jim	2021-03-24	9:12:58	Contract related	Y	Y	111	0:06:41	5
ID4642	Dan	2021-03-24	9:12:58	Streaming	Y	Y	75	0:05:39	4
ID4643	Greg	2021-03-24	9:37:26	Admin Support	N	N			
ID4644	Greg	2021-03-24	9:37:26	Technical Support	N	N			
ID4645	Joe	2021-03-24	9:43:12	Technical Support	Y	Y	30	0:05:03	3
ID4646	Joe	2021-03-24	9:43:12	Payment related	Y	Y	78	0:04:36	5
ID4647	Dan	2021-03-24	9:50:24	Technical Support	N	N			
ID4648	Becky	2021-03-24	9:50:24	Technical Support	Y	Y	26	0:03:51	5
ID4649	Dan	2021-03-24	9:59:02	Payment related	N	N			
ID4650	Greg	2021-03-24	9:59:02	Technical Support	Y	Y	93	0:02:29	3
ID4651	Jim	2021-03-24	10:06:14	Streaming	Y	Y	101	0:05:41	5
ID4652	Jim	2021-03-24	10:06:14	Technical Support	Y	Y	107	0:02:59	1
ID4653	Stewart	2021-03-24	10:10:34	Admin Support	Y	Y	123	0:05:55	4
ID4654	Martha	2021-03-24	10:10:34	Contract related	Y	Y	99	0:02:33	3
ID4655	Becky	2021-03-24	10:52:19	Streaming	Y	N	72	0:05:39	4
ID4656	Joe	2021-03-24	10:52:19	Contract related	Y	Y	113	0:02:18	5
ID4657	Diane	2021-03-24	11:08:10	Technical Support	N	N			
ID4658	Joe	2021-03-24	11:08:10	Admin Support	N	N			
ID4659	Greg	2021-03-24	11:11:02	Technical Support	Y	Y	119	0:00:35	2
ID4660	Diane	2021-03-24	11:11:02	Payment related	Y	Y	80	0:00:34	5
ID4661	Dan	2021-03-24	11:34:05	Payment related	Y	Y	82	0:01:07	3
ID4662	Martha	2021-03-24	11:34:05	Payment related	Y	Y	97	0:02:56	1
ID4663	Joe	2021-03-24	12:18:43	Payment related	Y	Y	31	0:02:49	5
ID4664	Jim	2021-03-24	12:18:43	Admin Support	N	N			
ID4665	Dan	2021-03-24	13:17:46	Technical Support	Y	Y	11	0:06:23	5
ID4666	Becky	2021-03-24	13:17:46	Streaming	Y	Y	91	0:01:53	3
ID4667	Becky	2021-03-24	13:42:14	Technical Support	Y	Y	15	0:01:56	5
ID4668	Jim	2021-03-24	13:42:14	Contract related	Y	Y	17	0:06:06	3
ID4669	Greg	2021-03-24	13:53:46	Technical Support	Y	Y	38	0:04:40	2
ID4670	Stewart	2021-03-24	13:53:46	Technical Support	Y	Y	47	0:04:30	4
ID4671	Dan	2021-03-24	14:26:53	Technical Support	Y	Y	52	0:01:08	3
ID4672	Greg	2021-03-24	14:26:53	Contract related	Y	Y	99	0:01:27	3
ID4673	Stewart	2021-03-24	14:39:50	Payment related	N	N			
ID4674	Martha	2021-03-24	14:39:50	Contract related	Y	Y	108	0:03:06	2
ID4675	Diane	2021-03-24	15:01:26	Streaming	Y	Y	54	0:02:09	3
ID4676	Joe	2021-03-24	15:01:26	Contract related	Y	Y	73	0:04:05	3
ID4677	Martha	2021-03-24	15:17:17	Admin Support	Y	Y	123	0:00:47	1
ID4678	Greg	2021-03-24	15:17:17	Payment related	Y	Y	33	0:06:11	5
ID4679	Stewart	2021-03-24	15:33:07	Payment related	Y	Y	53	0:01:22	2
ID4680	Joe	2021-03-24	15:33:07	Payment related	Y	Y	35	0:02:56	1
ID4681	Diane	2021-03-24	15:46:05	Contract related	N	N			
ID4682	Becky	2021-03-24	15:46:05	Technical Support	Y	Y	45	0:05:50	3
ID4683	Dan	2021-03-24	16:16:19	Payment related	Y	N	113	0:03:54	1
ID4684	Jim	2021-03-24	16:16:19	Admin Support	Y	Y	115	0:05:04	5
ID4685	Diane	2021-03-24	16:17:46	Contract related	Y	Y	81	0:01:58	5
ID4686	Martha	2021-03-24	16:17:46	Technical Support	Y	Y	21	0:04:47	5
ID4687	Joe	2021-03-24	16:27:50	Admin Support	Y	N	89	0:01:10	5
ID4688	Jim	2021-03-24	16:27:50	Payment related	Y	Y	54	0:05:17	3
ID4689	Jim	2021-03-24	16:30:43	Technical Support	Y	Y	59	0:06:07	1
ID4690	Becky	2021-03-24	16:30:43	Streaming	Y	Y	61	0:04:12	1
ID4691	Greg	2021-03-24	17:28:19	Streaming	Y	Y	102	0:06:41	1
ID4692	Martha	2021-03-24	17:28:19	Contract related	Y	N	73	0:00:40	3
ID4693	Greg	2021-03-25	9:01:26	Payment related	N	N			
ID4694	Stewart	2021-03-25	9:01:26	Contract related	Y	Y	75	0:04:12	5
ID4695	Martha	2021-03-25	9:04:19	Streaming	Y	Y	46	0:01:40	3
ID4696	Joe	2021-03-25	9:04:19	Technical Support	Y	Y	96	0:04:20	5
ID4697	Martha	2021-03-25	9:18:43	Payment related	Y	Y	17	0:01:46	3
ID4698	Martha	2021-03-25	9:18:43	Admin Support	Y	Y	97	0:02:06	4
ID4699	Martha	2021-03-25	10:27:50	Payment related	Y	Y	124	0:06:11	4
ID4700	Joe	2021-03-25	10:27:50	Streaming	Y	Y	94	0:03:29	5
ID4701	Jim	2021-03-25	10:27:50	Streaming	N	N			
ID4702	Stewart	2021-03-25	10:27:50	Contract related	Y	Y	91	0:06:01	5
ID4703	Stewart	2021-03-25	10:48:00	Technical Support	Y	Y	51	0:05:44	4
ID4704	Jim	2021-03-25	10:48:00	Contract related	Y	N	73	0:06:50	4
ID4705	Dan	2021-03-25	10:53:46	Streaming	Y	Y	67	0:06:32	2
ID4706	Greg	2021-03-25	10:53:46	Payment related	N	N			
ID4707	Greg	2021-03-25	11:00:58	Technical Support	N	N			
ID4708	Martha	2021-03-25	11:00:58	Payment related	N	N			
ID4709	Greg	2021-03-25	11:44:10	Streaming	Y	Y	83	0:06:11	4
ID4710	Diane	2021-03-25	11:44:10	Payment related	Y	Y	95	0:05:13	1
ID4711	Jim	2021-03-25	12:04:19	Payment related	Y	Y	43	0:02:15	1
ID4712	Becky	2021-03-25	12:04:19	Payment related	Y	Y	95	0:01:37	3
ID4713	Joe	2021-03-25	13:40:48	Admin Support	N	N			
ID4714	Stewart	2021-03-25	13:40:48	Payment related	Y	Y	53	0:05:53	4
ID4715	Stewart	2021-03-25	13:53:46	Contract related	Y	Y	28	0:03:19	4
ID4716	Martha	2021-03-25	13:53:46	Streaming	Y	Y	99	0:04:48	4
ID4717	Becky	2021-03-25	14:49:55	Admin Support	Y	N	70	0:00:37	1
ID4718	Jim	2021-03-25	14:49:55	Admin Support	Y	Y	51	0:04:15	3
ID4719	Greg	2021-03-25	15:01:26	Admin Support	N	N			
ID4720	Greg	2021-03-25	15:01:26	Streaming	Y	Y	38	0:05:23	3
ID4721	Greg	2021-03-25	15:18:43	Technical Support	Y	N	61	0:05:53	4
ID4722	Martha	2021-03-25	15:18:43	Technical Support	Y	Y	49	0:03:09	3
ID4723	Jim	2021-03-25	15:23:02	Payment related	Y	Y	65	0:04:58	3
ID4724	Becky	2021-03-25	15:23:02	Contract related	Y	Y	74	0:06:46	4
ID4725	Greg	2021-03-25	15:50:24	Admin Support	Y	Y	114	0:02:53	4
ID4726	Stewart	2021-03-25	15:50:24	Contract related	N	N			
ID4727	Greg	2021-03-25	16:01:55	Admin Support	Y	N	118	0:02:07	3
ID4728	Martha	2021-03-25	16:01:55	Payment related	Y	Y	119	0:05:51	4
ID4729	Dan	2021-03-25	16:06:14	Admin Support	Y	Y	25	0:04:08	2
ID4730	Dan	2021-03-25	16:06:14	Contract related	Y	Y	106	0:03:41	4
ID4731	Diane	2021-03-25	16:26:24	Streaming	Y	Y	29	0:06:48	5
ID4732	Stewart	2021-03-25	16:26:24	Admin Support	Y	Y	104	0:06:12	5
ID4733	Greg	2021-03-25	16:39:22	Admin Support	Y	Y	70	0:06:08	4
ID4734	Jim	2021-03-25	16:39:22	Payment related	Y	Y	85	0:03:25	4
ID4735	Becky	2021-03-25	17:35:31	Contract related	N	N			
ID4736	Jim	2021-03-25	17:35:31	Contract related	Y	Y	61	0:05:19	5
ID4737	Jim	2021-03-25	17:44:10	Contract related	Y	Y	44	0:05:28	3
ID4738	Stewart	2021-03-25	17:44:10	Admin Support	Y	Y	40	0:03:55	5
ID4739	Martha	2021-03-26	9:23:02	Technical Support	Y	Y	15	0:05:38	4
ID4740	Diane	2021-03-26	9:23:02	Contract related	Y	Y	41	0:02:50	2
ID4741	Dan	2021-03-26	9:24:29	Payment related	Y	N	78	0:02:20	4
ID4742	Joe	2021-03-26	9:24:29	Streaming	N	N			
ID4743	Joe	2021-03-26	9:34:34	Technical Support	Y	Y	46	0:02:02	3
ID4744	Martha	2021-03-26	9:34:34	Streaming	N	N			
ID4745	Dan	2021-03-26	10:00:29	Payment related	Y	Y	45	0:05:40	2
ID4746	Stewart	2021-03-26	10:00:29	Contract related	Y	Y	86	0:05:42	1
ID4747	Diane	2021-03-26	10:06:14	Technical Support	N	N			
ID4748	Dan	2021-03-26	10:06:14	Payment related	Y	N	59	0:02:21	2
ID4749	Joe	2021-03-26	10:10:34	Admin Support	Y	Y	23	0:04:54	3
ID4750	Jim	2021-03-26	10:10:34	Admin Support	Y	Y	79	0:03:46	4
ID4751	Stewart	2021-03-26	10:14:53	Contract related	Y	Y	105	0:06:26	4
ID4752	Martha	2021-03-26	10:14:53	Technical Support	Y	Y	42	0:00:55	5
ID4753	Becky	2021-03-26	10:56:38	Streaming	Y	Y	20	0:01:25	4
ID4754	Greg	2021-03-26	10:56:38	Technical Support	Y	Y	48	0:05:44	4
ID4755	Becky	2021-03-26	11:48:29	Admin Support	Y	Y	29	0:05:32	3
ID4756	Dan	2021-03-26	11:48:29	Technical Support	Y	Y	49	0:05:47	3
ID4757	Greg	2021-03-26	11:55:41	Streaming	Y	Y	94	0:06:53	5
ID4758	Stewart	2021-03-26	11:55:41	Technical Support	Y	N	22	0:01:46	4
ID4759	Stewart	2021-03-26	12:01:26	Admin Support	Y	Y	93	0:04:13	4
ID4760	Martha	2021-03-26	12:01:26	Streaming	Y	Y	56	0:04:33	5
ID4761	Becky	2021-03-26	12:24:29	Contract related	Y	Y	16	0:05:50	5
ID4762	Diane	2021-03-26	12:24:29	Admin Support	N	N			
ID4763	Stewart	2021-03-26	12:46:05	Contract related	Y	Y	124	0:02:06	2
ID4764	Stewart	2021-03-26	12:46:05	Streaming	N	N			
ID4765	Greg	2021-03-26	12:50:24	Contract related	Y	Y	93	0:01:28	5
ID4766	Diane	2021-03-26	12:50:24	Streaming	Y	Y	10	0:02:07	3
ID4767	Becky	2021-03-26	12:51:50	Technical Support	Y	N	17	0:02:02	4
ID4768	Dan	2021-03-26	12:51:50	Technical Support	Y	Y	121	0:01:00	3
ID4769	Martha	2021-03-26	12:51:50	Technical Support	Y	Y	74	0:02:33	5
ID4770	Greg	2021-03-26	12:51:50	Payment related	Y	Y	22	0:00:35	3
ID4771	Jim	2021-03-26	13:45:07	Admin Support	Y	Y	76	0:06:03	4
ID4772	Jim	2021-03-26	13:45:07	Technical Support	Y	N	86	0:02:58	5
ID4773	Stewart	2021-03-26	14:38:24	Technical Support	Y	Y	59	0:00:45	3
ID4774	Becky	2021-03-26	14:38:24	Admin Support	N	N			
ID4775	Diane	2021-03-26	14:49:55	Admin Support	Y	Y	57	0:06:37	5
ID4776	Joe	2021-03-26	14:49:55	Admin Support	Y	Y	92	0:04:43	3
ID4777	Becky	2021-03-26	15:20:10	Contract related	Y	Y	35	0:02:57	1
ID4778	Joe	2021-03-26	15:20:10	Technical Support	N	N			
ID4779	Martha	2021-03-26	15:41:46	Streaming	Y	Y	76	0:03:59	5
ID4780	Joe	2021-03-26	15:41:46	Contract related	Y	Y	110	0:00:47	5
ID4781	Becky	2021-03-26	15:53:17	Admin Support	Y	Y	125	0:01:48	1
ID4782	Dan	2021-03-26	15:53:17	Technical Support	Y	Y	44	0:02:44	1
ID4783	Martha	2021-03-26	16:27:50	Contract related	Y	Y	113	0:03:45	1
ID4784	Becky	2021-03-26	16:27:50	Payment related	Y	Y	101	0:04:57	3
ID4785	Diane	2021-03-26	16:52:19	Streaming	Y	Y	27	0:04:13	1
ID4786	Diane	2021-03-26	16:52:19	Contract related	N	N			
ID4787	Diane	2021-03-26	17:05:17	Payment related	Y	N	125	0:02:50	4
ID4788	Becky	2021-03-26	17:05:17	Admin Support	Y	Y	10	0:02:16	1
ID4789	Dan	2021-03-26	17:13:55	Contract related	Y	Y	16	0:04:20	4
ID4790	Joe	2021-03-26	17:13:55	Contract related	Y	Y	85	0:06:01	1
ID4791	Dan	2021-03-26	17:42:43	Streaming	Y	Y	36	0:01:47	4
ID4792	Greg	2021-03-26	17:42:43	Contract related	Y	Y	96	0:06:31	3
ID4793	Greg	2021-03-27	9:36:00	Technical Support	Y	Y	19	0:01:05	4
ID4794	Becky	2021-03-27	9:36:00	Payment related	Y	N	70	0:02:01	5
ID4795	Greg	2021-03-27	11:03:50	Technical Support	N	N			
ID4796	Martha	2021-03-27	11:03:50	Contract related	N	N			
ID4797	Jim	2021-03-27	11:09:36	Technical Support	N	N			
ID4798	Greg	2021-03-27	11:09:36	Contract related	Y	Y	88	0:00:41	5
ID4799	Greg	2021-03-27	11:22:34	Admin Support	Y	Y	23	0:01:54	1
ID4800	Dan	2021-03-27	11:22:34	Contract related	Y	Y	78	0:02:33	2
ID4801	Jim	2021-03-27	11:45:36	Streaming	Y	Y	100	0:05:31	2
ID4802	Becky	2021-03-27	11:45:36	Payment related	Y	Y	124	0:04:13	5
ID4803	Joe	2021-03-27	11:48:29	Technical Support	Y	Y	73	0:06:40	3
ID4804	Becky	2021-03-27	11:48:29	Admin Support	Y	Y	94	0:01:20	4
ID4805	Greg	2021-03-27	12:23:02	Streaming	N	N			
ID4806	Greg	2021-03-27	12:23:02	Payment related	Y	Y	40	0:03:50	2
ID4807	Martha	2021-03-27	12:25:55	Payment related	Y	Y	15	0:01:27	3
ID4808	Becky	2021-03-27	12:25:55	Payment related	N	N			
ID4809	Greg	2021-03-27	12:54:43	Admin Support	Y	Y	104	0:05:11	4
ID4810	Dan	2021-03-27	12:54:43	Streaming	Y	Y	92	0:03:18	3
ID4811	Greg	2021-03-27	13:23:31	Payment related	Y	Y	103	0:03:52	5
ID4812	Becky	2021-03-27	13:23:31	Payment related	Y	Y	43	0:01:30	4
ID4813	Stewart	2021-03-27	13:30:43	Technical Support	Y	Y	93	0:00:58	4
ID4814	Joe	2021-03-27	13:30:43	Payment related	N	N			
ID4815	Jim	2021-03-27	14:09:36	Streaming	Y	Y	107	0:03:25	3
ID4816	Becky	2021-03-27	14:09:36	Payment related	Y	Y	51	0:01:54	3
ID4817	Greg	2021-03-27	14:19:41	Payment related	N	N			
ID4818	Jim	2021-03-27	14:19:41	Payment related	Y	Y	50	0:04:54	3
ID4819	Dan	2021-03-27	14:36:58	Streaming	Y	Y	68	0:03:58	5
ID4820	Stewart	2021-03-27	14:36:58	Payment related	Y	Y	35	0:04:12	4
ID4821	Stewart	2021-03-27	15:17:17	Contract related	Y	Y	87	0:06:45	1
ID4822	Martha	2021-03-27	15:17:17	Streaming	N	N			
ID4823	Becky	2021-03-27	15:21:36	Contract related	N	N			
ID4824	Dan	2021-03-27	15:21:36	Payment related	Y	Y	79	0:06:39	3
ID4825	Joe	2021-03-27	15:23:02	Admin Support	Y	Y	28	0:02:59	1
ID4826	Greg	2021-03-27	15:23:02	Contract related	Y	Y	82	0:03:19	5
ID4827	Dan	2021-03-27	15:36:00	Streaming	Y	Y	56	0:02:06	3
ID4828	Becky	2021-03-27	15:36:00	Payment related	Y	Y	102	0:06:17	4
ID4829	Diane	2021-03-27	15:43:12	Technical Support	N	N			
ID4830	Joe	2021-03-27	15:43:12	Admin Support	Y	Y	11	0:05:51	5
ID4831	Joe	2021-03-27	15:46:05	Payment related	Y	Y	76	0:04:32	1
ID4832	Dan	2021-03-27	15:46:05	Payment related	Y	Y	69	0:05:33	5
ID4833	Stewart	2021-03-27	15:51:50	Admin Support	Y	N	108	0:06:54	3
ID4834	Becky	2021-03-27	15:51:50	Technical Support	Y	Y	47	0:02:39	3
ID4835	Joe	2021-03-27	15:53:17	Admin Support	Y	N	51	0:05:15	3
ID4836	Dan	2021-03-27	15:53:17	Technical Support	Y	Y	57	0:03:29	3
ID4837	Stewart	2021-03-27	16:16:19	Technical Support	Y	N	67	0:06:51	4
ID4838	Diane	2021-03-27	16:16:19	Streaming	Y	N	22	0:06:08	4
ID4839	Martha	2021-03-27	16:16:19	Payment related	Y	Y	23	0:01:43	2
ID4840	Dan	2021-03-27	16:16:19	Admin Support	Y	Y	88	0:01:51	4
ID4841	Martha	2021-03-27	16:26:24	Technical Support	Y	Y	44	0:06:09	3
ID4842	Joe	2021-03-27	16:26:24	Streaming	Y	Y	111	0:04:10	4
ID4843	Jim	2021-03-27	16:50:53	Admin Support	N	N			
ID4844	Diane	2021-03-27	16:50:53	Admin Support	Y	Y	61	0:06:14	4
ID4845	Martha	2021-03-27	16:58:05	Payment related	Y	Y	108	0:03:30	4
ID4846	Stewart	2021-03-27	16:58:05	Contract related	N	N			
ID4847	Stewart	2021-03-27	17:15:22	Streaming	Y	Y	57	0:04:20	5
ID4848	Becky	2021-03-27	17:15:22	Technical Support	Y	Y	55	0:04:14	4
ID4849	Martha	2021-03-27	17:35:31	Technical Support	Y	N	35	0:03:30	4
ID4850	Jim	2021-03-27	17:35:31	Contract related	Y	Y	28	0:02:38	4
ID4851	Dan	2021-03-28	9:12:58	Streaming	Y	Y	13	0:02:05	3
ID4852	Jim	2021-03-28	9:12:58	Admin Support	Y	Y	37	0:01:04	2
ID4853	Dan	2021-03-28	9:38:53	Technical Support	Y	Y	99	0:04:36	3
ID4854	Joe	2021-03-28	9:38:53	Technical Support	Y	N	89	0:04:03	1
ID4855	Dan	2021-03-28	10:26:24	Admin Support	Y	N	22	0:02:58	5
ID4856	Martha	2021-03-28	10:26:24	Technical Support	N	N			
ID4857	Diane	2021-03-28	11:03:50	Payment related	Y	Y	32	0:00:49	4
ID4858	Becky	2021-03-28	11:03:50	Payment related	N	N			
ID4859	Greg	2021-03-28	11:28:19	Payment related	Y	Y	88	0:01:26	3
ID4860	Stewart	2021-03-28	11:28:19	Technical Support	N	N			
ID4861	Diane	2021-03-28	11:29:46	Contract related	Y	Y	29	0:03:03	3
ID4862	Joe	2021-03-28	11:29:46	Admin Support	Y	Y	32	0:02:02	3
ID4863	Jim	2021-03-28	12:47:31	Contract related	Y	Y	16	0:03:57	1
ID4864	Becky	2021-03-28	12:47:31	Technical Support	Y	Y	79	0:03:22	1
ID4865	Becky	2021-03-28	13:04:48	Admin Support	Y	Y	23	0:00:52	1
ID4866	Jim	2021-03-28	13:04:48	Technical Support	Y	N	94	0:05:58	5
ID4867	Joe	2021-03-28	13:06:14	Admin Support	Y	Y	39	0:06:09	4
ID4868	Greg	2021-03-28	13:06:14	Streaming	Y	Y	12	0:00:35	2
ID4869	Stewart	2021-03-28	13:37:55	Streaming	Y	Y	54	0:01:50	3
ID4870	Joe	2021-03-28	13:37:55	Admin Support	N	N			
ID4871	Dan	2021-03-28	15:12:58	Technical Support	Y	N	70	0:04:00	5
ID4872	Martha	2021-03-28	15:12:58	Streaming	Y	Y	123	0:01:27	2
ID4873	Stewart	2021-03-28	16:01:55	Technical Support	Y	Y	27	0:02:58	1
ID4874	Dan	2021-03-28	16:01:55	Payment related	Y	Y	112	0:03:40	5
ID4875	Diane	2021-03-28	16:04:48	Technical Support	N	N			
ID4876	Dan	2021-03-28	16:04:48	Payment related	N	N			
ID4877	Becky	2021-03-28	16:58:05	Payment related	Y	Y	119	0:05:04	1
ID4878	Stewart	2021-03-28	16:58:05	Contract related	Y	Y	18	0:04:27	4
ID4879	Diane	2021-03-28	17:05:17	Payment related	Y	Y	24	0:00:51	3
ID4880	Joe	2021-03-28	17:05:17	Contract related	Y	Y	70	0:03:18	3
ID4881	Greg	2021-03-28	17:09:36	Admin Support	N	N			
ID4882	Greg	2021-03-28	17:09:36	Streaming	Y	Y	120	0:06:17	2
ID4883	Jim	2021-03-28	17:19:41	Technical Support	Y	Y	46	0:04:09	3
ID4884	Greg	2021-03-28	17:19:41	Payment related	Y	Y	10	0:02:32	2
ID4885	Dan	2021-03-28	17:52:48	Contract related	Y	Y	32	0:00:47	3
ID4886	Stewart	2021-03-28	17:52:48	Streaming	Y	Y	16	0:01:23	4
ID4887	Joe	2021-03-28	17:58:34	Payment related	Y	Y	64	0:04:16	3
ID4888	Diane	2021-03-28	17:58:34	Contract related	Y	Y	103	0:06:32	5
ID4889	Martha	2021-03-29	9:11:31	Admin Support	Y	Y	109	0:06:21	5
ID4890	Martha	2021-03-29	9:11:31	Technical Support	Y	Y	61	0:02:42	5
ID4891	Martha	2021-03-29	9:50:24	Streaming	N	N			
ID4892	Joe	2021-03-29	9:50:24	Payment related	Y	Y	23	0:03:12	5
ID4893	Diane	2021-03-29	10:04:48	Contract related	Y	Y	63	0:03:02	4
ID4894	Diane	2021-03-29	10:04:48	Contract related	Y	Y	117	0:06:06	5
ID4895	Stewart	2021-03-29	10:39:22	Technical Support	Y	Y	122	0:05:41	1
ID4896	Martha	2021-03-29	10:39:22	Technical Support	N	N			
ID4897	Becky	2021-03-29	10:45:07	Admin Support	Y	Y	77	0:01:31	4
ID4898	Diane	2021-03-29	10:45:07	Contract related	Y	Y	93	0:04:51	2
ID4899	Stewart	2021-03-29	10:49:26	Technical Support	Y	Y	53	0:05:34	2
ID4900	Greg	2021-03-29	10:49:26	Technical Support	N	N			
ID4901	Martha	2021-03-29	11:05:17	Technical Support	Y	Y	27	0:06:59	2
ID4902	Martha	2021-03-29	11:05:17	Payment related	Y	Y	111	0:01:03	5
ID4903	Stewart	2021-03-29	11:12:29	Payment related	Y	Y	87	0:03:51	3
ID4904	Martha	2021-03-29	11:12:29	Contract related	Y	Y	78	0:00:31	4
ID4905	Greg	2021-03-29	11:34:05	Contract related	Y	Y	78	0:03:05	1
ID4906	Martha	2021-03-29	11:34:05	Contract related	Y	Y	116	0:04:55	3
ID4907	Stewart	2021-03-29	11:52:48	Technical Support	Y	Y	84	0:01:53	3
ID4908	Becky	2021-03-29	11:52:48	Admin Support	Y	Y	44	0:02:33	2
ID4909	Jim	2021-03-29	12:00:00	Contract related	Y	N	121	0:05:34	3
ID4910	Jim	2021-03-29	12:00:00	Payment related	Y	Y	92	0:01:02	3
ID4911	Stewart	2021-03-29	12:59:02	Contract related	Y	Y	83	0:02:35	3
ID4912	Stewart	2021-03-29	12:59:02	Contract related	Y	Y	12	0:01:22	4
ID4913	Dan	2021-03-29	13:01:55	Admin Support	Y	N	27	0:02:06	3
